id,es-419,en-GB,fr-CA,ko,ja,ru,nl,it,de,zh,zh-Hant,fr,es,en
TwnObj_Circuit_Uotori_RuleBook,Reglamento,Rulebook,Règles du rallye,룰 북,ルールブック,Книга правил,Reglement,Regolamento,Regelwerk,规则书,規則書,Règles du rallye,Reglamento,Rulebook
TwnObj_Village_InvestigatorDiary_A_01,Reglas del grupo zonnan,ZST: Three Big Ideas,Règles des archéologues,조나우 조사대의 3수칙,ゾナウ調査隊 3つの心得,Три правила ГпИЗ,Onderzoeksgroepregels,Regole del gruppo,3 Hinweise für Forscher,左纳乌调查队三个心得,左納烏調查隊三個心得,Règles des archéologues,Reglas del grupo zonnan,ZST: Three Big Ideas
Npc_TamourHatago2_001,Reks,Rex,Reks,렉스,レックス,Рекс,Rex,Rex,Rex,雷克斯,雷克斯,Reks,Reks,Rex
UnknownNPC_Mineru,Reliquia zonnan,Zonai Relic,Vestige Soneau,조나우의 유물,ゾナウの遺物,Реликвия зонаи,Zonai-artefact,Reliquia Zonau,Sonau-Relikt,左纳乌遗物,左納烏遺物,Vestige soneau,Reliquia zonnan,Zonai Relic
Npc_HatenoVillage,Rendell,Reede,Baldinn,리드,クサヨシ,Рид,Reede,Xaiosh,Rietnar,科沙尤西,科沙尤西,Baldinn,Rendell,Reede
Npc_HatenoVillage_Armed,Rendell,Reede,Baldinn,리드,クサヨシ,Рид,Reede,Xaiosh,Rietnar,科沙尤西,科沙尤西,Baldinn,Rendell,Reede
Npc_TamourHatago005,Rhindo,Rudi,Riselle,릿토,リツト,Руди,Rudi,Lyt,Rizo,利赐特,利賜特,Riselle,Rhindo,Rudi
Npc_Road_003,Rikkun,Rik,Cumis,리큐,リキュウ,Рик,Rik,Rico,Rik,力丘,力丘,Cumis,Rikkun,Rik
Npc_oasis014,Rimu,Rima,Rubica,리무버,リムーバ,Рима,Rima,Limba,Rima,力姆芭,力姆芭,Rubica,Rimu,Rima
Npc_Zora026,Rinley,Finley,Alfine,피네,フィネ,Финли,Finley,Finel,Fine,菲内,菲內,Alfine,Rinley,Finley
Npc_Zora031,Rivan,Rivan,Byrotan,리트반,リトバン,Риван,Rivan,Ritoban,Taribon,栗托邦,栗托邦,Byrotan,Rivan,Rivan
Npc_Zora006,Ronk,Fronk,Nelsice,프론크,フーキュ,Фронк,Fronk,Fughiu,Fuger,扶丘,扶丘,Nelsice,Ronk,Fronk
Npc_SmallOasis005,Rost,Robsten,Lobstenn,롭스터,ロブスタ,Робстен,Robsten,Robster,Robsten,洛布司塔,洛布司塔,Lobstenn,Rost,Robsten
Npc_AncientDoctor_Hateno,Rotver,Robbie,Faras,로베리,ロベリー,Робби,Robbie,Rovely,Robelo,洛贝利,洛貝利,Faras,Rotver,Robbie
Npc_SouthernVillage013,Rozel,Rozel,Biscus,로젤,ローゼル,Розли,Rozel,Rozel,Rosel,洛泽尔,洛澤爾,Biscus,Rozel,Rozel
Npc_Zora011,Rudan,Tumbo,Pemto,폰테,ポンテ,Тумбо,Tumbo,Potem,Tembo,彭特,彭特,Pemto,Rudan,Tumbo
Npc_GerudoGate_AncientAssistant002,Ruilo,Livo,Livier,프리오,プーリオ,Олив,Livo,Voly,Purio,普利欧,普利歐,Livier,Ruilo,Livo
Npc_Goron051,Rusgoro,Kresh,Konka,래셔,ラッシャー,Дробин,Kresh,Sgretor,Brex,拉夏,拉夏,Konka,Rusgoro,Kresh
NPC_Lanayru001,Russ,Russ,Russel,러셀,ラッセル,Расс,Russ,Rassel,Russel,拉塞尔,拉塞爾,Russel,Russ,Russ
Npc_HatenoVillage014,Rya,Prima,Onag,프리마,ツキミ,Прима,Prima,Tsukimi,Primella,茨琪米,茨琪米,Onag,Rya,Prima
Npc_SouthHateru006,Saaren,Rensa,Nagache,후서린,フッサレン,Ренса,Rensa,Hussaren,Fussaren,弗撒兰,弗撒蘭,Nagache,Saaren,Rensa
Npc_GerudoCanyonHatago001,Saffe,Piaffe,Peiffa,피아페,ピアフェ,Пьяффе,Piaffe,Piaffe,Piaffe,皮阿斐,皮阿斐,Peiffa,Saffe,Piaffe
Npc_HutagoHatago_Woman_01,Sagesa,Sagessa,Sagesa,사게사,サゲサ,Сагесса,Sagessa,Sagisa,Sagesa,莎盖莎,莎蓋莎,Sagesa,Sagesa,Sagessa
Npc_Umii_Kakariko_Scholar_B,Sagru,Saguru,Sagaro,사구르,サグル,Сагуо,Saguru,Saguar,Sagru,萨古尔,薩古爾,Sagaro,Sagru,Saguru
Npc_OasisStudent_A,Sahoru,Pasha,Pisanso,프샹,プシャン,Пуша,Pasha,Pushan,Ampu,普香,普香,Pisanso,Sahooru,Pasha
Npc_Road_013,Samia,Meeshy,Shysim,시시모,シシモ,Миси,Meeshy,Shysim,Sissimo,西西摩,西西摩,Shysim,Shimie,Meeshy
Npc_NewVolcanicRoad_AncientAssistant,Sando,Sango,Jurneas,산고바,サンゴバ,Сангоба,Sango,Sagov,Sangoba,桑戈巴,桑戈巴,Jurneas,Sando,Sango
Npc_MercenarySoldier_Hylia006,Sane,Sanov,Sanové,사노베,サノベー,Сановей,Sanov,Sanve,Razen,萨诺贝,薩諾貝,Sanové,Sane,Sanov
Npc_HighMountain005,Sareli,Saki,Dézelle,사키,サキ,Саки,Saki,Saki,Saki,莎琪,莎琪,Dézelle,Sareli,Saki
Npc_BaseCampSoldier_Hylia003,Sarrac,Coppora,Corpo,코폴라,コッポラ,Ацен,Coppora,Sarrac,Coppora,柯波拉,柯波拉,Corpo,Sarrac,Coppora
Npc_MercenarySoldier_Hylia004A,Sart,Sharce,Danquin,샤크스,シャークス,Шакт,Sharce,Skal,Saks,夏克斯,夏克斯,Danquin,Sart,Sharce
Npc_Attacked02_001,Sarvyo,Savrey,Sarriet,세리보,サリーボ,Сатурей,Savrey,Toreg,Sarivo,萨利博,薩利博,Sarriet,Sarvyo,Savrey
Npc_oasis042,Saryen,Liana,Lobinn,란제,ランジェ,Лиана,Liana,Lanje,Lanja,朗洁,朗潔,Lobinn,Saryen,Liana
Npc_Road_Firone002,Sasie,Suzuna,Anassa,스스아나,ススアナ,Сузуна,Suzuna,Suluana,Sasunne,斯丝阿娜,斯絲阿娜,Anassa,Sasie,Suzuna
Npc_Bottle_Mes001,Sassan,Sasan,Mabbou,사사노,ササノ,Сасан,Sasan,Sasan,Sasan,萨撒诺,薩撒諾,Mabbou,Sassan,Sasan
Npc_MercenarySoldier_Hylia002,Sautis,Sawtu,Sotous,소티스,ソティス,Сотис,Sawtu,Sotis,Sotis,索提斯,索提斯,Sotous,Sautis,Sawtu
Npc_oasis022,Sayda,Fegran,Frambra,프레그라,フレグラ,Флегра,Fegran,Flegra,Flegra,芙莱格拉,芙雷格拉,Frambra,Sayda,Fegran
Npc_Road_043,Sayru,Laroba,Zannelle,라보라,ラボーラ,Лароба,Laroba,Giangiara,Balora,拉玻拉,拉玻拉,Zannelle,Sayru,Laroba
Npc_FaronWoods003,Saín,Shay,Pratue,샤이,ソウヘイ,Шей,Shay,Sohei,Sohai,索赫伊,索赫伊,Pratue,Shain,Shay
Npc_Zora014,Segón,Seggin,Étorpe,세곤,セゴン,Сеггин,Seggin,Sekon,Segon,塞恭,塞恭,Étorpe,Siggun,Seggin
Npc_GerudoGate_AncientAssistant003,Seliera,Fenlin,Corette,세르치코,セルチコ,Сельва,Fenlin,Sertik,Selchiko,赛尔奇克,賽爾奇克,Corette,Seliera,Fenlin
Npc_IceVillage011,Selmie,Selmie,Selmie,셀미,スレミー,Селми,Selmie,Selmy,Selmie,丝莱米,絲蕾米,Selmie,Selmie,Selmie
Npc_OasisSoldier_B,Semadi,Smaude,Rhodie,스마우드,セミディ,Семиди,Smaude,Semedi,Semidi,瑟迷笛,瑟迷笛,Rhodie,Semadi,Smaude
Npc_HighMountain020,Seseli,Cecili,Sélestie,세실리,セセリー,Сесили,Cecili,Sesil,Cecili,瑟赛丽,瑟賽麗,Sélestie,Seseli,Cecili
Npc_oasis039,Shaboen,Shabonne,Sibur,샤본느,シャボンヌ,Шабонна,Shabonne,Shabonne,Shabonne,夏本努,夏本努,Sibur,Shaboen,Shabonne
Npc_oasis047,Shadda,Padda,Pavro,패들,パドル,Падора,Padda,Pador,Padoru,帕多卢,帕多盧,Pavro,Shante,Padda
Npc_oasis015,Shayne,Saula,Rogorj,사쥬,サジュ,Саула,Saula,Saju,Saiga,撒玖,薩珠,Rogorj,Shayne,Saula
Npc_MercenarySoldier_Hylia008,Sicin,Siceno,Sicinatta,시시나타,シシナタ,Сицин,Siceno,Sittax,Sittik,希希纳塔,希希納塔,Sicinatta,Sicin,Siceno
Npc_ZoraB001,Sidon,Sidon,Sidon,시드,シド,Сидон,Sidon,Sidon,Sidon,希多,希多,Sidon,Sidon,Sidon
Npc_BaseCamp002,Sila,Sila,Cilas,사일락,サイラック,Сиренна,Sila,Sylac,Flido,赛拉克,賽拉克,Cilas,Sila,Sila
Npc_LakeSideHatago006,Sima,Cima,Shimina,시미너,シミナー,Сима,Cima,Cimina,Cimina,西米纳,西米納,Shimina,Shima,Cima
Npc_DeathEastHatago_003,Sitta,Gaile,Zalbane,케이트,ケート,Гайла,Gaile,Kert,Kerte,凯特,凱特,Zalbane,Sitta,Gaile
Npc_HatenoVillage019,Sofora,Sophie,Sophora,소피,ソフォラ,Софи,Sophie,Sofora,Sophora,索芙拉,索芙拉,Sophora,Sofora,Sophie
Npc_HighMountain034,Sogeli,Cree,Kuigri,그리그리,グリグリ,Гули,Cree,Guri,Gurli,格里戈莉,格里戈莉,Kuigri,Sogeli,Cree
Npc_HatenoVillage019_SisterA,Sogene,Cece,Goutiée,사고노,サゴノ,Сагоно,Cece,Sagono,Sagono,萨格诺,薩格諾,Goutiée,Sogene,Cece
Npc_TabantaBridgeHatago004,Soh,Sho,Son,쇼,ショー,Шио,Sho,Sho,Sho,修,修,Son,Shoh,Sho
Npc_Attacked_010,Sorelia,Sorelia,Ozille,오제이,オゼーユ,Сорелия,Sorelia,Oselle,Sorelia,奥塞雨,奧塞雨,Ozille,Sorelia,Sorelia
Npc_GerudoDesert002,Sorene,Pokki,Pohrpi,팩트,パクト,Покки,Pokki,Pakut,Pokki,帕可忒,帕可蒂,Pohrpi,Sorenne,Pokki
Npc_SouthHateru005,Soret,Shibo,Opah,시보우,シーバ,Шибо,Shibo,Shibo,Shibo,希巴,希巴,Opah,Shilo,Shibo
Npc_HyruleWestHatago005,Sprinn,Sprinn,Ullare,스플린,スプリン,Спринн,Sprinn,Sprin,Sporin,思普林,思普林,Ullare,Sprinn,Sprinn
Npc_GerudoDesert001,Sudrey,Sudrey,Saum,소프,ソープ,Садри,Sudrey,Sohp,Sudra,索璞,索璞,Saum,Sudrey,Sudrey
Npc_KarakaraRoad_AncientAssistant,Sulenia,Senia,Sylvis,스베니아,スベニア,Мальва,Senia,Sulenia,Sylvia,史贝尼亚,史貝尼亞,Sylvis,Sulenia,Senia
Npc_OasisMilk_B,Sumati,Sumati,Gamagy,스마티,スマティ,Сумати,Sumati,Sumati,Sumati,司麦缇,司麥緹,Gamagy,Sumati,Sumati
Npc_SmallOasis003,Syane,Shaillu,Meris,슈슈,シュシュ,Шушу,Shaillu,Shushu,Piloru,旭秀,旭秀,Meris,Syane,Shaillu
Npc_AncientAssistant001,Symon,Symin,Canel,시몬,シモン,Симин,Symin,Simon,Symin,西蒙,西蒙,Canel,Symon,Symin
Npc_HatenoVillage021,Séfar,Sefaro,Sépharo,세파로,セファーロ,Сефаро,Sefaro,Sefaro,Sefaro,瑟法罗,瑟法羅,Sépharo,Granath,Sefaro
Npc_MiniGame_BasketBall_Launcher,Taburo,Tabult,Tabult,터벌트,タバルト,Тапульт,Tabult,Tabult,Tabult,塔巴鲁特,塔巴魯特,Tabult,Taburo,Tabult
Npc_Zora001,Takro,Tottika,Tacca,타카,タッカ,Токкин,Tottika,Takka,Tacca,泰喀,泰喀,Tacca,Takro,Tottika
Npc_Attacked_011,Tamina,Mina,Themen,톰미,トンミ,Минна,Mina,Tonmi,Mina,彤迷,彤迷,Themen,Tamina,Mina
Npc_GerudoCanyon003,Tarkon,Rahdo,Diblan,다콘,ダーコン,Дайко,Rahdo,Tarkon,Darkon,达空,達空,Diblan,Tarkon,Rahdo
Npc_Goron050,Tarmin,Cubo,Mehkub,류베,リュウベ,Кубомет,Cubo,Roqub,Cubim,琉贝,琉貝,Mehkub,Tarmin,Cubo
Npc_Road_044,Tars,Stamm,Nip,머츠,マッツ,Стамм,Stamm,Matts,Matz,麦茨,麥茨,Nip,Tars,Stamm
Npc_oasis016,Tarya,Dalia,Tiklama,티클,ティクル,Талия,Talia,Ticla,Talia,缇克尔,緹克爾,Tiklama,Tarya,Dalia
Npc_HutagoHatago_001,Tasio,Tasseren,Gachane,테서린,タッサレン,Тассерен,Tasseren,Tassaren,Tassaren,塔撒兰,塔撒蘭,Gachane,Tather,Tasseren
Npc_AncientAssistant003_K1,Tauro,Tauro,Tauro,타우로,タウロ,Тауро,Tauro,Tauro,Tauro,塔乌洛,塔烏洛,Tauro,Tauro,Tauro
Npc_ValleyVillage010,Teba,Teba,Teba,테바,テバ,Тэба,Teba,Teba,Teba,特巴,特巴,Teba,Teba,Teba
Npc_HighMountain004,Tecón,Kaneli,Kaï,칸,カーン,Канели,Kaneli,Kahn,Kaneli,卡昂,卡昂,Kaï,Tyto,Kaneli
Npc_Umii_Kakariko_SpecialPartsShopNPC,Temmo,Gordi,Jiaolan,채즐,チャズル,Гино,Gordi,Ginpen,Jiolan,恰兹鲁,恰茲魯,Jiaolan,Temmo,Gordi
HorseAssociationCustum001,Teren,Tenne,Tenn,텐,テン,Тенни,Tenne,Ten,Tenne,特娜,特娜,Tenn,Teren,Tenne
Npc_TripMaster_00,Terry,Beedle,Beedle,테리,テリー,Бидл,Beedle,Terry,Terri,特里,特里,Terry,Terry,Beedle
Npc_HatenoVillage004,Tesun,Seldon,Cycas,셀든,ソテツ,Селдон,Seldon,Sotetsu,Seldon,索特茨,索特茨,Cycas,Tesun,Seldon
TwnObj_RitoRecordsBook,Textos orni,Rito Records,Texte Piaf,리토의 문헌,リトの文献,Книга рито,Rito-literatuur,Documenti Rito,Orni-Buch,利特的文献,利特的文獻,Texte piaf,Textos orni,Rito Records
Npc_HatenoVillage015,Thade,Thadd,Renou,사드,タデ,Тадд,Thadd,Tadde,Knut,泰德,泰德,Renou,Thade,Thadd
Npc_BaseCamp_Gerudo003,Thera,Tharatera,Soliera,탈라테라,タラテラ,Таласса,Tharatera,Talatera,Tharatera,塔拉铁拉,塔拉鐵拉,Soliera,Thera,Tharatera
Npc_HatenoVillage028,Tibo,Teebo,Pico,티보,タチボウ,Тибо,Teebo,Tacibo,Tibo,泰奇波,泰奇波,Pico,Tibo,Teebo
Npc_Zora025,Toani,Tona,Klessol,토온,トオン,Тона,Tona,Toan,Tona,托恩,托恩,Klessol,Toan,Tona
Npc_HyruleDepthHatago007,Tonfar,Toffa,Tabos,토파,トーテツ,Тоффа,Toffa,Totes,Todor,陀特茨,陀特茨,Tabos,Tonfar,Toffa
Npc_BaseCampSoldier_Hylia002,Toramin,Burwar,Grasset,트린스,トリムス,Рянк,Burwar,Gupin,Gupin,托里牧斯,托里牧斯,Grasset,Toramin,Burwar
Npc_TabantaBridgeHatago005,Toren,Toren,Tholu,드류,トリュー,Торен,Toren,Toryu,Toren,陀鲁,陀魯,Tholu,Toren,Toren
Npc_HatenoVillage013,Torio,Tokk,Theyer,토크,トックリ,Токк,Tokk,Tokkuri,Tokk,德利,德利,Theyer,Torio,Tokk
Npc_Goron034,Toronuk,Tule,Tiou,코구,コグ,Струмо,Tule,Pinion,Tensi,可谷,可谷,Tiou,Toronuk,Tule
TwnObj_Village_InvestigatorDiary_A_03,Traducción del grabado,Deciphered Slabs,Traduction de la dalle,석판 해독 기록,石板解読記録,Отчет о расшифровке,Ontcijferde monumenten,Traduzioni delle stele,Steintafelübersetzung,石板解读记录,石板解讀記錄,Traduction de la dalle,Traducción del grabado,Deciphered Slabs
TwnObj_Village_InvestigatorDiary_A_04,Traducción del grabado,Deciphered Slabs,Traduction de la dalle,석판 해독 기록,石板解読記録,Отчет о расшифровке,Ontcijferde monumenten,Traduzioni delle stele,Steintafelübersetzung,石板解读记录,石板解讀記錄,Traduction de la dalle,Traducción del grabado,Deciphered Slabs
TwnObj_Village_InvestigatorDiary_A_05,Traducción del grabado,Deciphered Slabs,Traduction de la dalle,석판 해독 기록,石板解読記録,Отчет о расшифровке,Ontcijferde monumenten,Traduzioni delle stele,Steintafelübersetzung,石板解读记录,石板解讀記錄,Traduction de la dalle,Traducción del grabado,Deciphered Slabs
TwnObj_Village_InvestigatorDiary_A_06,Traducción del grabado,Deciphered Slabs,Traduction de la dalle,석판 해독 기록,石板解読記録,Отчет о расшифровке,Ontcijferde monumenten,Traduzioni delle stele,Steintafelübersetzung,石板解读记录,石板解讀記錄,Traduction de la dalle,Traducción del grabado,Deciphered Slabs
TwnObj_Village_InvestigatorDiary_A_07,Traducción del grabado,Deciphered Slabs,Traduction de la dalle,석판 해독 기록,石板解読記録,Отчет о расшифровке,Ontcijferde monumenten,Traduzioni delle stele,Steintafelübersetzung,石板解读记录,石板解讀記錄,Traduction de la dalle,Traducción del grabado,Deciphered Slabs
Npc_Zora027,Treilo,Trello,Mordan,모르덴,モルデン,Трелло,Trello,Molden,Molden,摩尔登,摩爾登,Mordan,Treilo,Trello
Npc_Orchestra_M_H,Trompatt,Eustus,Coréo,유호르,ユーフォル,Роки,Eustus,Eufon,Eupho,余福尔,余福爾,Coréo,Trompatt,Eustus
Npc_HyruleDepthHatago003,Trott,Trott,Trott,트롯,トロット,Тротт,Trott,Trott,Trond,图洛陀,圖洛陀,Trott,Trott,Trott
Npc_HatenoVillage009,Tura,Senna,Seym,센,セン,Сенна,Senna,Sen,Senna,森娜,森娜,Seym,Tura,Senna
Npc_HighMountain001,Tureli,Tulin,Babil,튤리,チューリ,Тюлин,Tulin,Tulin,Tulin,丘栗,丘栗,Babil,Tureli,Tulin
Npc_Attacked_004,Tynel,Tye,Thim,임터,イムタ,Тай,Tye,Timo,Mianti,伊姆塔,伊姆塔,Thim,Tynel,Tye
Npc_Goron017,Ugoro,Fugo,Fuhgo,후고,フーゴー,Хуго,Fugo,Hugo,Hugo,呼戈,呼戈,Fuhgo,Hugoro,Fugo
Npc_BaseCamp_AncientAssistant002,Ujon,Grunyon,Kujoh,쿠조,クジョー,Кудзи,Grunyon,Kujo,Kujoh,柯玖,柯玖,Kujoh,Ujon,Grunyon
Npc_HatenoVillage012,Ulmo,Medda,Filip,메다,シモツケ,Меддо,Meddo,Shimotsuke,Meddo,西默茨凯,西默茨凱,Filip,Ulmo,Medda
Npc_oasis017,Urye,Pearle,Porupah,펄,パール,Парли,Pearle,Pahru,Perl,帕鲁,帕魯,Porupah,Urye,Pearle
Npc_NewsPaper002,Utiel,Brozhan,Ambrose,부쿠사,ブツクサ,Амброз,Brozhan,Ambros,Anbro,布兹克萨,布茲克薩,Ambrose,Utiel,Brozhan
Npc_Attacked02_004,Utric,Wadder,Utric,타모키,タヌモキ,Пузырвин,Wadder,Utric,Utric,塔努莫基,塔努莫基,Utric,Utric,Wadder
Npc_TabantaHatago004,Valke,Varke,Varken,바켄,ヴァーケン,Варк,Varke,Varken,Varke,巴肯,巴肯,Varken,Valke,Varke
Npc_Kakariko004,Vari,Cottla,Pricota,푸리코,プリコ,Коттла,Cottla,Prisca,Priko,普莉珂,普莉珂,Pricota,Rika,Cottla
Npc_HighMountain012,Vedli,Bedoli,Della,벨라,ベラ,Вера,Bedoli,Bera,Bella,蓓拉,蓓拉,Della,Vedli,Bedoli
Npc_Road_001,Vekatto,Botrick,Oudeau,우드,ウドー,Ботрик,Botrick,Udo,Udo,伍德,伍德,Oudeau,Vekatto,Botrick
Npc_oasis045,Velooru,Lorn,Vermilla,벨로아,ベローア,Велора,Lorn,Velora,Velora,蓓萝雅,蓓羅雅,Vermilla,Velooru,Lorn
Npc_MercenarySoldier_Hylia009B,Ventir,Ventry,Ventosa,벤토사,ベントーサ,Непа,Ventry,Savent,Ventrik,贝恩托萨,貝恩托薩,Ventosa,Ventir,Ventry
Npc_NewsPaper004,Veria,Veria,Mimina,미미나,ミミーナ,Эхевера,Veria,Veria,Chevina,宓宓纳,宓宓納,Mimina,Veria,Veria
Npc_Assassin_003,Viajero,Traveler,Voyageur,여행자,旅人,Путешественник,Reiziger,Viandante,Reisender,旅行者,旅行者,Voyageur,Viajero,Traveler
Npc_Assassin_005,Viajero,Traveler,Voyageur,여행자,旅人,Путешественник,Reiziger,Viandante,Reisender,旅行者,旅行者,Voyageur,Viajero,Traveler
Npc_Assassin_006,Viajero,Traveler,Voyageur,여행자,旅人,Путешественник,Reiziger,Viandante,Reisender,旅行者,旅行者,Voyageur,Viajero,Traveler
Npc_Assassin_007,Viajero,Traveler,Voyageur,여행자,旅人,Путешественник,Reiziger,Viandante,Reisender,旅行者,旅行者,Voyageur,Viajero,Traveler
Npc_Orchestra_W_00,Vionela,Violynne,Violaine,비올란,ヴィオラン,Скрипилия,Violynne,Vyola,Violan,碧欧兰,碧歐蘭,Violaine,Vionela,Violynne
Npc_goron026,Volcon,Volcon,Konvoh,보이콘,ボイコン,Волкон,Volcon,Voicon,Volcon,博伊空,博伊空,Konvoh,Volcon,Volcon
Npc_Umii_Kakariko_Scholar_F,Vonn,Bahni,Bebene,쿠탄,クタン,Энбе,Bahni,Ebam,Ehbon,库丹,庫丹,Bebene,Vonn,Bahni
UnknownNPC_Zelda,Voz de Zelda,Zelda's Voice,Voix de Zelda,젤다의 목소리,ゼルダの声,Голос Зельды,Zelda's stem,Voce di Zelda,Zeldas Stimme,塞尔达的声音,薩爾達的聲音,Voix de Zelda,Voz de Zelda,Zelda's Voice
UnknownNPC_MysteryVoice,Voz misteriosa,Mysterious Voice,Voix mystérieuse,신비한 목소리,不思議な声,Загадочный голос,Mysterieuze stem,Voce misteriosa,Mysteriöse Stimme,奇异的声音,奇異的聲音,Voix mystérieuse,Voz misteriosa,Mysterious Voice
Npc_SouthernVillage016,Wabin,Wabbin,Kamis,와빈,ワビスケ,Ваббин,Wabbin,Wabis,Wabiski,儒秀,儒秀,Kamis,Wabin,Wabbin
Npc_Kakariko005,Wakat,Cado,Vocah,보가드,ボガード,Кадо,Cado,Vogado,Cado,博嘉多,博嘉多,Vocah,Wakat,Cado
Npc_LakeSideHatago004,Wanli,Anly,Gamène,와노르,ワノリー,Энли,Anly,Wanori,Wanolli,瓦诺利,瓦諾利,Gamène,Wanley,Anly
Npc_Umii_Kakariko_Scholar_J,Xalin,Xalis,Xalis,기사리스,キザリス,Кисли,Xalis,Xalis,Salis,齐扎利斯,齊扎利斯,Xalis,Xalin,Xalis
Npc_OasisMilk_A,Yaine,Yaido,Ycla,야이드라,ヤイドラー,Дора,Yaido,Yaidora,Yaido,亚伊多拉,亞伊多拉,Ycla,Yaine,Yaido
Npc_Road_010,Yamu,Yammo,Yam,얀,ヤム,Яммо,Yammo,Yam,Yammo,娅姆,雅姆,Yam,Yamu,Yammo
Npc_NorthHateru003,Yoldir,Yolero,Yolel,요렐,ヨレール,Йолеро,Yolero,Yorel,Yolero,尤莱尔,尤雷爾,Yolel,Yoldir,Yolero
Npc_SouthernVillage006,Zahar,Sebasto,Bacchyas,사바카,サバッキャ,Себасто,Sebasto,Sabokyan,Sebasto,萨巴卡亚,薩巴卡亞,Bacchyas,Zahar,Sebasto
Npc_SmallOasis011,Zahiene,Ripp,Lavrie,립스,リップス,Риппа,Ripp,Ripp,Ribia,丽普丝,麗普絲,Lavrie,Zahiene,Ripp
Npc_Goron018,Zameena,Ramella,Labira,라멜라,ラメラ,Рамелла,Ramella,Ramella,Ramella,拉梅拉,拉梅拉,Labira,Zameena,Ramella
Dm_Npc_Zelda_Search_Improve,Zelda,Zelda,Zelda,젤다,ゼルダ,Зельда,Zelda,Zelda,Zelda,塞尔达,薩爾達,Zelda,Zelda,Zelda
Npc_HighMountain030,Zeli,Laissa,Solilès,솔리레스,ソリレス,Лаисса,Laissa,Soriles,Laissa,索里莱丝,索里雷絲,Solilès,Zeli,Laissa
Npc_oasis046,Zellia,Estan,Ohmates,에테스,エテス,Этесс,Estan,Etes,Esta,埃特思,艾特思,Ohmates,Zellia,Estan
Npc_MercenarySoldier_Goron002B,Zeruk,Hercus,Cakons,샤라크,シャラック,Гром,Hercus,Totrin,Zeruk,夏拉克,夏拉克,Cakons,Zeruk,Hercus
Npc_FaronWoods009,Zinán,Jini,Zininn,지니스,ジーニン,Джини,Jini,Jinin,Jini,吉宁,吉寧,Zininn,Zinnan,Jini
Npc_FaronWoods001,Zoeh,Perosa,Surosse,페로사,ソエ,Пероса,Perosa,Soe,Perosa,索艾,索艾,Surosse,Zoeh,Perosa
Npc_Road_006,Zoret,Zorona,Mahety,조로나,ゾローナ,Зоран,Zorona,Zorona,Zorona,佐罗纳,佐羅納,Mahety,Zoret,Zorona
Npc_NewsPaper001,Zoun,Brusso,Pyrif,코조,コウゾー,Бруссон,Brusso,Brusson,Brusson,科梧佐,科梧佐,Pyrif,Zoun,Brusso
Npc_HorseBuyer,Zylok,Zyle,Zucchi,주키,ズッキー,Зайл,Zyle,Zuki,Zucchi,兹基,茲基,Zucchi,Zylok,Zyle
